id,first_name,last_name,campus,cursus,gender,region,entry_level,exit_level,entry_date,exit-date
e5a49e1e-a07a-443a-a2e5-b9c4e94d7381,Melloney,Toupe,Lille,B.Eng1,femme,France,4,5,2020-05-17,2022-06-06
e5362064-382a-48c0-953d-15215c70f5a1,Herve,Papachristophorou,Lille,B.Eng1,homme,UK,1,1,2020-06-24,2021-11-06
a36a4fbc-2794-4ee7-909d-683c1f25a488,Quintilla,Swadlen,Distanciel,B.Eng2,femme,UK,3,3,2021-10-15,2023-02-27
2a8f1aa9-346d-40c2-bb9a-de0ba71620c3,Godart,Wheal,Rennes,M.Eng1,homme,UK,4,4,2018-10-06,2020-02-18
e9091be5-5c19-4939-8c0e-327f406b2296,Mitzi,Fredi,Caen,B.Eng2,homme,France,3,3,2022-05-31,2023-10-13
4a8089a3-a9ed-4cb1-9a5f-cc0599ce04f7,Kiele,Milan,Tours,B.Eng1,homme,France,1,4,2021-01-07,2024-06-10
b6094782-b558-4d4c-bc93-6a365998c672,Jamima,De Moreno,Caen,M.Eng1,femme,UK,3,5,2022-05-21,2025-02-14
cd3ad628-cbd0-48d0-b793-9c42ce4035f9,Francisca,Burn,Caen,B.Eng3,homme,France,3,5,2017-08-29,2020-05-25
fbf83a88-f3e0-44a8-931f-52ff39b898d6,Phillie,Nelles,Tours,B.Eng1,homme,France,3,5,2019-10-31,2022-07-27
baf11e60-833b-422b-b653-180cc1f8d4ba,Waylan,Foat,Lille,M.Eng1,homme,UK,3,5,2022-12-10,2025-09-05
8e5257c1-672b-415c-b5a4-5dbea99787bb,Lou,Abrahamson,Tours,M.Eng1,homme,France,4,4,2022-01-02,2023-05-17
127e5dd5-fef7-47e0-9e95-799d9c65ebc9,Ximenes,Mixer,Lyon,M.Eng2,homme,France,4,4,2018-09-05,2020-01-18
a2be0f50-f633-435b-b28c-3b47ffee0226,Huey,Giorgi,Paris,M.Eng1,femme,UK,2,5,2020-09-28,2024-03-01
d8e8f9db-7d2a-4007-86cd-989801bf601f,Lanae,Lagen,Lyon,B.Eng1,femme,France,3,5,2017-01-26,2019-10-23
464a740f-d973-42c0-9630-5e6bcbedde59,Florinda,Fearne,Distanciel,B.Eng3,homme,UK,4,4,2022-12-21,2024-05-04
8fbcf4a7-b79f-4bd9-8dc6-f66400c322e4,Horatius,Jeynes,Caen,M.Eng2,femme,UK,4,4,2019-09-19,2021-01-31
85d66527-2d3d-4c5a-b07a-6b94eb3aebcd,Francklyn,Osorio,Tours,M.Eng1,homme,France,4,5,2019-03-18,2021-04-06
ff64b24a-9de6-4c14-b2a8-d3022dc22693,Bernardo,Gaucher,Caen,M.Eng2,homme,France,4,4,2020-09-17,2022-01-30
fa25da50-c03f-4ff6-89a6-147db65a0f81,Phil,Bowmen,Lille,B.Eng3,femme,UK,3,5,2020-12-16,2023-09-12
10ffc97c-bf6a-4e70-8862-95e7946c6813,Leesa,Annes,Caen,B.Eng1,femme,France,4,4,2020-02-06,2021-06-20
e85612dd-3f6b-406f-8b63-a31b15dafc16,Malinde,Meco,Rennes,M.Eng1,homme,France,2,3,2020-07-02,2022-07-22
6d55e810-fa38-47e1-bfb6-0fdaf990bfcf,Nydia,Mathwen,Distanciel,M.Eng1,homme,France,1,2,2019-08-09,2021-08-28
4845b9c8-0e73-456c-8010-346a75654c44,Ber,Schwanden,Lyon,M.Eng1,homme,UK,2,5,2018-09-03,2022-02-04
5b8b32d4-d5c5-4b49-a8fb-2e62df27f7f1,Katuscha,Lampkin,Distanciel,B.Eng2,femme,France,3,4,2020-04-05,2022-04-25
9041ce68-5ec4-4344-b13b-889c9db2e868,Lorrayne,Mowsdale,Lille,B.Eng3,homme,France,1,4,2020-05-13,2023-10-15
2eeb50f9-3cf6-46e0-a510-27bc3946d1b4,Sinclair,Arndell,Tours,B.Eng3,homme,France,3,4,2020-06-22,2022-07-12
24f9a9b5-f1db-400e-8b2b-be15ff9e6d87,Cointon,Reuble,Caen,M.Eng2,femme,UK,2,4,2019-04-06,2021-12-31
61bc0588-cab8-41f4-81f1-86b5d05cb913,Kristi,Muddicliffe,Lyon,B.Eng1,homme,France,2,4,2017-07-03,2020-03-29
fb7e899b-0f50-4dc4-b99c-466c12c26a2c,Linzy,Cavy,Paris,B.Eng3,homme,UK,4,5,2022-06-11,2024-06-30
2e3aa973-80e5-4299-a309-84ec041deef0,Linnell,Bilt,Rennes,M.Eng1,femme,France,4,5,2020-02-06,2022-02-25
63bf2b55-15d3-4471-9731-a6b214946552,Edvard,Lowen,Tours,M.Eng2,homme,France,3,5,2020-11-26,2023-08-23
59120325-7d17-4ba9-9bf3-beef3179e83a,Janot,Steggals,Distanciel,B.Eng1,homme,UK,3,4,2021-05-18,2023-06-07
eeef1d65-d66c-4f7e-8a77-72c2b7715d01,Hunt,MacGorley,Caen,B.Eng2,femme,UK,1,3,2020-09-02,2023-05-30
6aeaead5-c0d6-4c1c-8f55-381eac5a6c77,Dynah,Inchboard,Lille,M.Eng2,homme,France,2,5,2019-05-27,2022-10-28
249d84a9-7783-4178-a48d-1ea631eb7012,Zebedee,Lis,Distanciel,B.Eng1,homme,UK,1,4,2022-12-07,2026-05-10
681cf256-a584-44b3-87ea-9ed2b6b5ac2f,Terrell,Aylmer,Rennes,M.Eng2,femme,France,1,2,2017-06-09,2019-06-29
43f4a939-4a5c-4b71-bb8a-e463d3595ad6,Ambrosi,Eisikowitch,Rennes,M.Eng1,homme,France,4,4,2021-12-20,2023-05-04
7e7f4f27-0ed9-45a9-9804-7c0e3458c862,Eddi,Dodell,Lille,B.Eng2,homme,UK,3,5,2022-04-17,2025-01-11
839df985-156e-4f45-9d29-d893f23e0170,Farr,Eakle,Caen,B.Eng3,femme,France,3,3,2022-05-06,2023-09-18
222305c4-ee30-438e-862a-85500e13d757,Xever,O' Mara,Distanciel,M.Eng2,homme,UK,1,2,2021-11-06,2023-11-26
e5a64899-a0c1-4551-9970-dde195f40bce,Cicely,Sell,Distanciel,M.Eng1,homme,UK,4,4,2018-06-26,2019-11-08
273b35ec-785e-4e48-bdf5-9063134b63f7,Ange,Flanders,Lyon,M.Eng2,femme,UK,2,2,2019-10-20,2021-03-03
b3c5337f-5660-4cba-bd0a-a0052e0e9b75,Susannah,Wakelam,Lille,M.Eng2,homme,UK,3,4,2017-04-15,2019-05-05
67f5a41e-1ddd-4a19-a469-f51ff0985c0c,Amalle,Hubatsch,Distanciel,B.Eng3,homme,UK,2,3,2017-03-25,2019-04-14
ddd0f846-a648-432a-b96c-04082d7c07ec,Thaine,Leber,Lyon,M.Eng2,femme,UK,4,4,2020-03-06,2021-07-19
1b946727-2a77-4b8b-8774-3d650548c6a8,Evania,Mallaby,Caen,B.Eng1,femme,France,4,5,2019-07-02,2021-07-21
faa13a5d-a72d-4910-82ba-8ef093dd85fe,Daron,Leary,Distanciel,M.Eng2,homme,France,4,5,2022-10-16,2024-11-04
667cb199-3116-44b6-a6a4-64305c8ca637,Ana,McKinn,Caen,B.Eng2,homme,France,4,5,2022-06-24,2024-07-13
5e0b0233-9574-4978-b77d-8cd644bd7a7b,Faustine,Guidi,Caen,M.Eng1,femme,France,3,3,2020-04-25,2021-09-07
b3faaf0e-18dc-4711-b13b-8d7e7fcb0c8e,Astrid,Vedmore,Rennes,B.Eng2,homme,France,1,2,2021-04-30,2023-05-20
1fa03d90-b565-4d6e-ab60-a61c1baad1d2,Miltie,Ubsdell,Tours,B.Eng3,homme,France,2,2,2022-07-07,2023-11-19
f94d0744-f364-4e45-b3f8-ad222a34c31b,Salome,Zellick,Rennes,M.Eng1,femme,France,2,4,2021-02-13,2023-11-10
6edd48fb-bc5b-45d3-8f4a-5bc74c604711,Benetta,Utteridge,Paris,B.Eng3,homme,France,4,5,2020-04-27,2022-05-17
5c34c4f5-5b2c-46f6-9143-ed5e03aaae84,Darcey,Edson,Lyon,B.Eng3,homme,UK,4,4,2022-09-06,2024-01-19
db459d1c-e832-4a51-bd03-f7974d8a309a,Carin,Goschalk,Caen,B.Eng1,femme,UK,2,2,2019-03-30,2020-08-11
6a48759d-8c81-4989-9299-1c8478c722ef,Sharity,Zorzenoni,Paris,B.Eng1,femme,UK,2,5,2018-12-05,2022-05-08
30d3eec4-146f-47f9-865a-d4f8ef793822,Glynnis,Gatsby,Caen,M.Eng2,femme,France,3,3,2021-12-09,2023-04-23
2674e1c8-9514-4e6d-aaf3-79c012173dd8,Ulrick,Washbrook,Distanciel,M.Eng2,homme,UK,1,3,2022-11-12,2025-08-08
36462f1d-2fb8-44b6-aa56-7798709afb5b,Ardene,Scaife,Lyon,B.Eng3,femme,France,1,2,2022-06-30,2024-07-19
7e96ad7a-12b5-4139-a169-59c89d2be4f4,Lurette,Baradel,Lyon,M.Eng2,homme,UK,4,5,2017-10-04,2019-10-24
fabf0e8c-21ed-4bc5-bca4-37a2158ec0cf,Theresa,Spellesy,Caen,B.Eng1,femme,UK,2,2,2017-06-04,2018-10-17
b644a975-4233-4d97-8e51-a21327164cff,Chrysa,Kalewe,Rennes,M.Eng2,homme,France,3,5,2020-01-22,2022-10-18
57af6211-01fc-40cd-9383-057f6d69c8d3,Marlo,Mc Kellen,Tours,M.Eng2,femme,France,4,4,2017-06-01,2018-10-14
1907d027-8bb6-48e3-bbae-300c3e86975d,Tiphanie,Crehan,Rennes,B.Eng1,femme,France,1,2,2018-06-13,2020-07-02
adcb5201-ac3c-49bd-bd59-519cdf095da1,Gillie,Yewman,Paris,M.Eng1,homme,UK,3,5,2021-11-21,2024-08-17
1af83e5b-bf82-4db8-ba1c-c7191a8e9d3c,Costa,Cesco,Distanciel,B.Eng3,femme,France,3,4,2021-05-02,2023-05-22
bb1897df-017e-457b-af92-5f96c0286231,Jillayne,Colclough,Rennes,M.Eng2,femme,UK,3,4,2017-08-13,2019-09-02
51db0a19-6854-43fd-9f6c-4c2f89e535ad,Karim,Ornils,Rennes,M.Eng1,homme,UK,2,5,2019-05-30,2022-10-31
371b49c5-c767-4b00-8e3b-68875c947e82,Bary,Bage,Lille,M.Eng2,homme,France,2,5,2018-06-03,2021-11-04
77c39473-9b32-4389-b40d-31aaf66412c9,Jephthah,Paintain,Lille,M.Eng2,homme,France,4,5,2019-01-05,2021-01-24
b75df88c-cb07-4046-908d-69922c3a98d8,Daphne,Thackston,Lyon,M.Eng1,homme,France,2,3,2022-03-15,2024-04-03
3c058c44-002e-4eb8-a551-8dd27e7e26ef,Conant,Scroggs,Paris,B.Eng3,homme,France,4,4,2018-12-19,2020-05-02
543c9bcd-66f7-44a7-ad1c-552e6fc6b32e,Raye,Northrop,Lille,B.Eng2,homme,UK,3,3,2017-09-08,2019-01-21
35599a12-e197-4faa-8881-09a80f55901b,Caryl,Raye,Distanciel,B.Eng2,homme,UK,3,3,2019-10-19,2021-03-02
c13c8f75-ba13-41cc-bc74-807239452074,Dorita,Rastall,Caen,B.Eng1,femme,UK,4,5,2020-10-11,2022-10-31
2365e145-ce59-46d9-bba2-76db99eb068c,Broddy,Kopje,Lyon,B.Eng1,femme,France,4,5,2018-01-17,2020-02-06
00190731-c2f4-4b49-a8de-fc38ae595994,Ed,Slipper,Rennes,B.Eng1,femme,France,1,4,2020-11-25,2024-04-28
1f70c6ab-0920-44d7-a367-3d407f9d5599,Lainey,Jowett,Tours,M.Eng2,femme,France,2,5,2021-06-08,2024-11-09
93a0cb87-8e21-42e0-9695-f41fd6ae4554,Shantee,Hucks,Distanciel,B.Eng2,femme,France,3,5,2019-05-23,2022-02-16
d7c73fe8-35ba-4c13-9ec1-bb7d6c75a89a,Lorri,Leads,Tours,M.Eng1,femme,France,4,4,2021-01-14,2022-05-29
04f0257c-9a6a-4e61-a8f7-12dd27a22c5d,Marlo,Tinklin,Rennes,M.Eng1,homme,France,4,4,2022-08-25,2024-01-07
276ee30b-53a8-4477-a4e8-9f434fd00a51,Willamina,Callan,Caen,M.Eng1,homme,France,4,4,2019-03-06,2020-07-18
20bc8c59-6d7e-4717-9c91-b16cd792d436,Ruthann,Caush,Distanciel,B.Eng3,femme,France,4,4,2018-03-16,2019-07-29
752c9350-45ab-4e0f-beac-a9e8a9a9fea1,Nikaniki,Toffts,Paris,B.Eng1,femme,UK,2,2,2019-05-27,2020-10-08
f1cd1632-c1b7-4320-bee8-a513e5167e75,Maxwell,Plaskett,Lyon,B.Eng1,femme,UK,4,4,2018-01-02,2019-05-17
e579faf2-bebf-4516-adc1-ce77b8777631,Aguie,Alpes,Caen,B.Eng1,homme,UK,3,3,2020-06-28,2021-11-10
c8cf87e4-7bcd-4388-ad3d-121709ac1914,Consuelo,Gladdis,Lyon,M.Eng1,homme,France,3,4,2017-10-03,2019-10-23
691ad79e-b34b-43c2-a0fd-3b0abb217fdb,Biron,O'Flannery,Paris,B.Eng1,homme,France,2,4,2019-08-01,2022-04-27
d5bb756d-4cd7-4d5d-a83b-28c5fd40b44c,Lindsy,Bayman,Lille,B.Eng1,femme,UK,4,5,2021-07-23,2023-08-12
dd08585d-a252-4828-97f6-3ec83d020212,Eleanore,Domino,Lyon,M.Eng1,homme,France,4,4,2019-01-31,2020-06-14
26ff7e41-d401-4ec3-9b3e-c70b33b29662,Elfie,Gibbin,Lille,M.Eng2,femme,UK,3,3,2022-10-21,2024-03-04
63e4e904-6b6f-4b36-8f04-9ece8750d6f3,Wolfie,Martynov,Lyon,M.Eng2,homme,France,1,5,2019-03-14,2023-04-22
f467b51e-fea9-409e-8353-537366ff66e6,Donna,Ferrara,Tours,M.Eng2,homme,France,4,4,2021-07-09,2022-11-21
8b0ff2a9-d670-4579-a190-36625fb55809,Chauncey,McNamee,Caen,M.Eng2,homme,UK,3,3,2020-09-28,2022-02-10
04295a17-99f1-4148-8c25-d9a78edbde3a,Brigit,Bulled,Distanciel,M.Eng1,femme,France,4,4,2021-12-11,2023-04-25
5b20d954-6af9-4651-a40e-4e9884f24561,Gianina,Le Moucheux,Caen,B.Eng3,femme,France,2,3,2020-03-14,2022-04-03
19125851-c464-45e6-a54c-5eaafebde5a4,Kissie,Vaz,Caen,M.Eng2,femme,UK,3,3,2017-12-09,2019-04-23
b39a2b95-faa7-4c7e-93e0-975710d9483c,Madalyn,Godbold,Tours,M.Eng2,homme,France,3,3,2019-12-22,2021-05-05
9043994c-81f3-4f62-8be6-175757719442,Kiri,Capini,Lyon,B.Eng3,femme,France,4,5,2022-05-05,2024-05-24
97bdebbb-72c0-41a2-8e38-f45b774d783e,Aldridge,McMurty,Tours,B.Eng3,femme,France,4,4,2017-02-06,2018-06-21
1aa259b0-cda3-4658-8d62-55a5743db351,Ariel,Shorto,Caen,B.Eng2,homme,France,2,4,2022-07-10,2025-04-05
89f8a9df-261b-4b4f-a838-028521c60636,Anatol,Kippen,Caen,M.Eng1,femme,UK,3,4,2019-06-02,2021-06-21
1648091b-bd30-4f52-af24-464fec503045,Lesli,Vearncomb,Rennes,B.Eng1,femme,UK,4,4,2021-06-01,2022-10-14
3041aaca-e40a-425f-8322-ea5713620a0c,Arlinda,Ching,Tours,B.Eng1,homme,France,1,2,2022-11-14,2024-12-03
59dd97a9-6c76-4487-bf53-f65082be91f8,Katalin,Gout,Lyon,B.Eng2,homme,UK,2,5,2018-09-20,2022-02-21
57f47657-5f20-4af3-b6a0-59acfea71ee7,Krishna,Beautyman,Paris,M.Eng1,homme,France,4,5,2021-03-13,2023-04-02
74027a4b-177a-4662-99ed-8a10fba24b15,Freddi,Taig,Distanciel,B.Eng1,femme,UK,4,5,2019-09-30,2021-10-19
1f18f8e3-2af3-419b-a068-defc5690aa5a,Cello,Gadsden,Caen,B.Eng2,femme,France,1,2,2017-08-28,2019-09-17
f41621dc-7f75-4a44-a058-5d4970f91ee3,Roxine,Blackborow,Tours,B.Eng3,femme,UK,3,3,2022-06-22,2023-11-04
32ab2057-fe9f-40f5-8924-8475de831e49,Tully,Filer,Distanciel,M.Eng1,homme,UK,4,4,2018-04-22,2019-09-04
8b8aedc9-3872-41c6-bb87-f5cdb309d878,Pablo,Titford,Distanciel,B.Eng3,femme,France,1,1,2017-10-31,2019-03-15
aca87ebd-aa95-4ff0-aa15-00fc46591d4e,Letisha,Leynagh,Caen,M.Eng1,homme,France,1,4,2018-10-25,2022-03-28
4a71876f-3fd2-4afd-a759-d23d0e1836a1,Salli,Wink,Lille,B.Eng2,femme,France,2,3,2022-05-15,2024-06-03
9201c4ef-54ef-4114-bfeb-ac31d25af708,Maisey,Kenafaque,Distanciel,B.Eng1,femme,UK,3,3,2021-07-19,2022-12-01
7c3531a3-d3cf-4603-a579-be343bd20111,Donnie,Philo,Lille,M.Eng1,homme,France,1,4,2021-03-01,2024-08-02
63c75ed1-38d3-46eb-a939-53776245ff19,Dillie,Mabley,Distanciel,M.Eng1,femme,France,3,5,2021-04-24,2024-01-19
6c456886-8ca4-4045-a407-882cb3c9b4f7,Nathanial,Jostan,Caen,M.Eng2,homme,France,3,4,2019-07-18,2021-08-06
970caf01-f6a0-48bd-b323-43cb32306156,Merrily,Pecha,Paris,B.Eng3,femme,France,3,3,2022-12-20,2024-05-03
51e795c1-d4ae-42b4-bb15-73b51822accb,Umeko,Meadowcroft,Paris,B.Eng2,homme,France,1,2,2022-05-26,2024-06-14
f78d6b97-e92f-4d22-8d23-ecf88910966f,Frederico,Duffin,Rennes,M.Eng2,homme,France,1,2,2017-01-05,2019-01-25
99c04f04-1026-4cd8-afa8-e2e92dc53df5,Dorene,Esler,Tours,M.Eng1,femme,UK,3,3,2021-12-30,2023-05-14
c556a57c-eee0-46bd-b362-47d4d9a502a9,Jania,Gilham,Paris,B.Eng2,homme,UK,3,3,2022-08-31,2024-01-13
52cb19db-41c6-43f2-b299-eefaf10f1135,Berni,Mouget,Caen,B.Eng2,homme,France,1,2,2021-03-15,2023-04-04
8b25ec20-f30c-4860-b557-1abf470b670b,Lindon,Crampsy,Distanciel,M.Eng2,homme,UK,1,3,2019-04-01,2021-12-26
352e4e72-c52e-45fc-a3f2-36ba8d4e0016,Armando,Robbie,Lyon,B.Eng3,femme,UK,4,5,2017-01-18,2019-02-07
3deec58f-3436-4ba0-a8ac-f5f92f7719c3,Rasia,Martel,Rennes,B.Eng2,homme,UK,1,3,2022-08-20,2025-05-16
d9013910-e6b3-489e-b82d-9a7bd5709998,Evvie,Knipe,Lyon,B.Eng1,homme,France,1,4,2021-09-23,2025-02-24
da97bfd0-e878-4b24-ae63-5ee7a539a5e7,Cassaundra,Ulrik,Paris,M.Eng1,homme,UK,2,3,2021-06-30,2023-07-20
a0c63ce6-165e-47a8-81c8-51981f9200cb,Roger,Houliston,Rennes,M.Eng1,femme,France,3,4,2017-01-18,2019-02-07
d7efd813-c0a7-40e6-bc92-4cb1b48bbfd7,Willetta,Sumers,Lille,M.Eng1,homme,UK,2,2,2018-12-06,2020-04-19
bd2607b2-78eb-4a57-8a94-ee28ffa73cf0,Syd,Vynoll,Lyon,M.Eng2,femme,UK,3,5,2020-09-29,2023-06-26
9c749e31-d90d-4ff5-b194-100b9c5a0d53,Kendell,Razoux,Distanciel,M.Eng2,homme,UK,3,3,2019-05-19,2020-09-30
2236dbc5-0fed-41bb-abb9-f1ae8fe4fd5e,Sibyl,Bye,Paris,M.Eng2,femme,UK,4,5,2021-11-01,2023-11-21
07314c6d-5eec-40a1-9582-ecf6ff56c7ca,Arliene,Gerram,Rennes,B.Eng2,homme,France,1,4,2017-12-11,2021-05-14
d25355bc-653b-4650-9692-448f659f1a52,Myra,Wyse,Paris,B.Eng3,homme,UK,2,5,2017-08-27,2021-01-28
3b3be0d4-21b3-4a3b-a8fa-6e1501ef9924,Jessamyn,Bonavia,Rennes,B.Eng2,femme,France,4,5,2020-05-29,2022-06-18
428d86aa-ffc9-4809-b51f-8f3f2098274f,Alidia,Drayn,Rennes,B.Eng3,femme,France,3,5,2020-07-05,2023-04-01
0fca25da-efd0-4bc1-9771-e7d02235eb2b,Osbourn,Stetson,Distanciel,B.Eng2,homme,UK,3,5,2019-12-17,2022-09-12
3a59d274-accc-48d8-9c5c-730720ef3fea,Tudor,Swarbrick,Tours,M.Eng1,femme,France,1,1,2018-03-05,2019-07-18
7195bfd2-1916-4e7b-b164-9d2a9b2ccefe,Averill,Sealy,Lille,B.Eng1,homme,UK,4,4,2022-12-17,2024-04-30
9f7ecbfd-4045-4a95-b0a0-dae604df839b,Fernande,Marmyon,Distanciel,B.Eng3,femme,UK,4,5,2019-12-23,2022-01-11
0693f01a-1346-41af-a4b6-78109c6c6c85,Melodee,Paunton,Lille,B.Eng3,femme,France,2,4,2017-01-13,2019-10-10
62caf22b-fa73-4e73-9803-92f9e2785e6a,Lev,Killelay,Tours,B.Eng1,femme,UK,3,3,2021-06-20,2022-11-02
fee76825-b09b-4776-a16c-d3d1cf269a48,Bendicty,Orrobin,Caen,B.Eng2,homme,France,3,3,2022-07-18,2023-11-30
712b8d23-1403-48f7-af80-8f1763c4feb6,Welbie,Lethebridge,Paris,B.Eng3,homme,France,2,5,2018-01-25,2021-06-28
386f4941-88b8-45e8-aeb2-aa87884ce5b0,Cordy,Poge,Tours,B.Eng3,femme,UK,4,5,2022-05-09,2024-05-28
b037d4a1-fead-4eef-81cf-b5740ac3af47,Claudianus,Mosley,Paris,B.Eng3,homme,France,3,5,2017-11-21,2020-08-17
c51ef5f4-7100-47b5-bb0a-21e4acada46c,Edna,Kasher,Tours,B.Eng3,femme,France,3,3,2017-06-09,2018-10-22
9b53ba7a-ce06-4d0c-bbbe-7e5d58b394b5,Bridgette,Dewis,Lyon,B.Eng3,homme,UK,3,4,2021-09-07,2023-09-27
4c98236f-3414-4761-843d-8fa96aeb7197,Stefa,Goodread,Lille,B.Eng1,femme,UK,3,5,2019-09-29,2022-06-25
04b3dfab-94fe-46f4-9c04-ec040d647fb7,Natalie,Martinon,Tours,M.Eng1,homme,France,2,4,2018-10-23,2021-07-19
db43bc2b-7264-4075-8df8-6101e8a993ad,Sidoney,Daynter,Tours,B.Eng1,femme,France,4,5,2017-07-04,2019-07-24
c5d4e5d0-5a5a-46e4-867a-ba0500cb7372,Zorah,Andreopolos,Lille,M.Eng1,femme,France,3,5,2021-11-22,2024-08-18
b460851f-4f09-4d4d-94a5-53be967fc255,Angelique,Levesley,Lille,M.Eng2,femme,UK,4,4,2022-08-06,2023-12-19
0703670a-32da-4ef2-87d8-9a9c7fb1968e,Eachelle,Ferraraccio,Tours,B.Eng1,femme,UK,2,3,2022-04-27,2024-05-16
f164db61-fbee-4ff6-b0de-70d43fa43e4b,Ches,Duffell,Tours,M.Eng2,femme,France,3,3,2018-09-05,2020-01-18
1cf4c6ef-6192-4787-b4be-fc4cda616115,Wandie,Sunderland,Lille,M.Eng2,femme,UK,4,4,2021-11-05,2023-03-20
f458c8e1-ff71-44d7-ac5e-3f98ee44ce5a,Judie,Marzelo,Tours,M.Eng2,homme,France,1,2,2022-08-18,2024-09-06
d47ea920-ed13-4ac2-bd5b-6296eb627f1b,Drake,Casino,Lyon,B.Eng1,homme,UK,3,4,2019-10-14,2021-11-02
961cc844-8dc3-4cbe-a2a5-bae8b8ba60b2,Rosabel,Sille,Tours,M.Eng2,femme,France,3,3,2022-09-07,2024-01-20
19439dd2-6b32-4ba2-a890-5bb41bd57cdf,Tiphany,Merington,Tours,B.Eng2,homme,France,4,5,2018-02-02,2020-02-22
d8f0c0c7-f9f2-40aa-8a35-efabff1035f1,Alphard,Gatenby,Rennes,M.Eng2,homme,UK,2,5,2020-10-24,2024-03-27
77f31a57-8d8c-48bb-b8a7-19d458bf85e2,Bonni,Tharme,Lille,B.Eng1,homme,UK,3,5,2017-04-05,2019-12-31
4cdd6e64-769c-40cb-9f49-14fcff5ee71e,Tansy,Crellin,Tours,B.Eng1,homme,UK,4,4,2017-12-14,2019-04-28
8d649527-937c-4f67-8956-7785d7ff7c5c,Trace,Raynard,Lille,B.Eng1,femme,UK,3,3,2022-01-13,2023-05-28
fecf3be2-e206-43ac-8e19-e7a6634ec97d,Teddy,Lerer,Lyon,M.Eng2,femme,France,3,5,2022-11-16,2025-08-12
b725bbc9-532e-408c-bcf7-4574f59c5e86,Lindsey,Rekes,Paris,M.Eng2,femme,UK,1,3,2021-09-20,2024-06-16
e81b8203-3137-41ec-9bc0-8f6c420e0360,Florenza,Torvey,Caen,M.Eng2,femme,France,4,4,2018-11-26,2020-04-09
b58b58d1-33f6-4c77-a8dc-cf4624d7dadd,Grady,Jeakins,Rennes,B.Eng3,homme,France,4,4,2020-03-17,2021-07-30
0f0ae141-da7f-4551-8274-65dc243e2c67,Rolfe,Roj,Lyon,B.Eng1,homme,France,3,5,2020-09-23,2023-06-20
6c222290-ca4f-467b-9f80-2ed571f4ba84,Emelyne,Skoughman,Paris,B.Eng1,homme,UK,1,4,2022-04-12,2025-09-13
cb351af7-cbca-4341-bc50-5110669ef752,Buddy,Dods,Rennes,M.Eng2,femme,UK,1,2,2020-08-17,2022-09-06
646a13b4-7754-43d2-b3e7-79a74f71ed72,Birch,Corps,Caen,B.Eng3,homme,France,3,4,2017-12-15,2020-01-04
b9b3a7df-338e-4ef0-9d84-f3b35503fd64,Emmye,Hatje,Lille,M.Eng2,homme,UK,4,5,2018-01-08,2020-01-28
f9f24d8b-c078-4ce8-bcbe-2e473fca3633,Renard,Bellis,Lille,B.Eng3,femme,France,1,5,2019-11-15,2023-12-24
b32c7bbb-ba5a-494b-9f76-b806b8572c1c,Stanly,Featherston,Caen,M.Eng2,femme,UK,3,5,2018-09-10,2021-06-06
8f5cdba5-e4b2-43ad-aba6-5cb73e302455,Georgeanna,Melbourne,Distanciel,B.Eng1,femme,UK,3,5,2021-07-03,2024-03-29
7c6c0c7b-2a11-433c-a902-26acea9e4134,Kin,Sambedge,Paris,B.Eng3,femme,UK,3,3,2020-09-14,2022-01-27
f1e5476c-5b86-4135-bb6f-26e96fe1cb97,Goldina,Pilpovic,Paris,M.Eng1,homme,UK,1,4,2021-04-13,2024-09-14
58d94cf6-fc11-4dcd-9e43-2f67db56424a,Marvin,Divall,Lyon,M.Eng2,femme,France,2,4,2018-08-09,2021-05-05
383d0bbe-1d2c-4508-b584-b3af2598ee82,Kimmi,Darley,Lyon,B.Eng3,femme,UK,1,4,2019-10-24,2023-03-27
49d5208b-6cb9-401b-b211-fe07cb1ea0a0,Eward,Cotterill,Lille,M.Eng2,femme,France,3,3,2022-03-18,2023-07-31
3fd730c6-d2bb-4660-9089-57b6b75b1bc9,Modestia,Loadman,Lille,B.Eng2,femme,UK,2,5,2018-04-09,2021-09-10
8b54fd03-2720-4a7c-90d0-f81485e262f6,Ellie,Pitrelli,Lille,M.Eng2,femme,France,4,4,2017-12-05,2019-04-19
5441056e-2acb-41ff-848f-a13d97178f90,Nevil,Winders,Paris,B.Eng3,femme,UK,3,4,2017-04-01,2019-04-21
1b46e9a9-6de8-4059-bab1-f688668cb4e0,Skipp,Forbear,Lille,B.Eng2,homme,France,1,3,2017-09-12,2020-06-08
d529ae65-f9f2-4ffb-be4b-b6be5d5353bb,Ginni,Sebyer,Tours,M.Eng2,homme,France,1,5,2018-08-23,2022-10-01
d116c20d-d5d3-4d92-89b0-4d5059b273f1,Elka,Caras,Distanciel,B.Eng1,homme,UK,2,5,2020-03-11,2023-08-13
0348ec0b-bfff-42ea-937b-8f485fc845e5,Mollee,Jonas,Paris,B.Eng3,femme,France,4,4,2017-08-05,2018-12-18
6231d3e3-d0b5-4671-9a24-ada6de9dbf5a,Michail,Merida,Lyon,B.Eng1,homme,UK,3,5,2020-11-09,2023-08-06
1fa6ad7f-13ef-4790-bfb7-bd1e663db325,Hesther,Ivantyev,Rennes,M.Eng2,homme,France,3,3,2019-03-09,2020-07-21
59bbde15-eacd-44e1-8f76-773d94d88354,Montgomery,Cansfield,Distanciel,M.Eng1,homme,France,2,2,2017-09-02,2019-01-15
